Zeitstempel,Bitte geben Sie Ihren dreistellen anonymen Code ein (1.: Anfangsbuchstabe des Vornamens Ihres Vaters; 2.: Anfangsbuchstabe des Mädchennamens Ihrer Mutter; 3: Anfangsbuchstabe Ihres Geburstsorts),Ich bin gerne mit anderen Menschen zusammen.,Ich bin ein Einzelgänger. (-),Ich bin in vielen Vereinen aktiv.,Ich bin ein gesprächiger und kommunikativer Mensch.,Ich bin sehr kontaktfreudig.,Im Grunde bin ich oft lieber für mich allein. (-),Ich kann schnell gute Stimmung verbreiten.,Ich gehe gerne auf Partys.,Ich bin unternehmungslustig.,Ich stehe gerne im Mittelpunkt.,"Wie viele Facebook-Freunde (Kontakte) haben Sie (wenn Sie nicht bei Facebook sind, bitte LEER lassen).","Wie viele ""Kater"" (überreichlicher Alkoholkonsum) hatten Sie in den letzten12 Monaten?",Wie alt sind Sie?,Bitte geben Sie Ihr Geschlecht an.,"Ich würde sagen, ich bin extrovertiert.",Sie gehen alleine auf eine Party. Nach wie viel Minuten sind Sie im Gespräch?,Es wird ein Mitarbeiter (m/w) für eine Präsentation (Messe) gesucht. Melden Sie sich freiwillig?,Wie häufig waren Sie in den letzten 12 Monaten auf einer Party?,Wie oft haben Sie Kundenkontakt?,"Passt die folgende Beschreibung auf Sie?           Eine extravertierte Person ist jemand, der seine Energie eher nach außen richtet und weniger in die innere Welt der Gedanken, Ideen oder Vorstellungen. Daher neigen extravertierte Menschen dazu, in neuen Situationen ohne zu zögern sich in die neue Situationen zu begeben. Zum Beispiel würde eine extravertierte Person, die zum ersten Mal einen Yogakurs besucht, sich nicht scheuen, direkt bei den Übungen mitzumachen. Oder wenn eine extravertierte Person eine Kneipe zum ersten besucht, würde sie sich nicht unbehaglich fühlen. Man kann daher sagen, dass extravertierte Personen als aktiv wahrgenommen werden und sich zu Unternehmungen hingezogen fühlen, bei denen sie mit anderen Personen in Kontakt kommen.",X23,"Wie sehr treffen die folgenden Aussagen auf Sie zu? Bitte denken Sie dabei nicht an spezifische Situationen, sondern ganz allgemein, wie sehr die Aussagen Sie selbst in den meisten Bereichen und Situationen in Ihrem Leben beschreiben.Allgemein wirke ich tendenziell eher wie eine Person, die . . .",Was studieren Sie?,Rauchen Sie?,Wie viele Stunden schlafen Sie durchschnittlich unter der Woche?,Wie viele Stunden schlafen Sie durchschnittlich am Wochenende?
14.03.2017 16:27:30,KHK,4,1,2,4,3,2,3,2,3,3,494,5,25,Mann,3,45,ja,7,keine Antwort,passt insgesamt,NA,3,NA,NA,NA,NA
14.03.2017 17:44:54,RGG,4,1,3,4,4,1,3,3,4,3,500,1,23,Mann,4,15,ja,24,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
14.03.2017 21:54:04,DEE,2,2,1,4,3,1,3,4,4,3,200,0,31,Mann,3,5,ja,6,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
15.03.2017 12:01:48,WRH,2,3,1,2,2,3,3,4,4,2,151,20,34,Mann,2,10,nein,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA
15.03.2017 14:18:24,STM,3,2,1,3,3,2,3,2,3,2,360,1,25,Frau,3,15,ja,3,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
15.03.2017 15:05:30,NA,2,3,2,4,2,4,4,2,2,1,32,0,23,Mann,2,20,ja,15,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA
15.03.2017 15:55:29,JDB,4,2,3,4,3,2,3,2,4,3,850,7,20,Mann,3,30,keine Antwort,5,keine Antwort,passt insgesamt,NA,1,NA,NA,NA,NA
15.03.2017 19:06:00,NA,3,3,1,4,3,2,3,2,3,4,304,10,31,Mann,3,15,nein,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,5,NA,NA,NA,NA
15.03.2017 19:06:27,NA,3,2,2,3,3,3,2,2,4,2,100,3,24,Frau,2,60,ja,2,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA
15.03.2017 19:06:54,Mmm,3,2,1,3,3,2,3,3,3,2,570,3,27,Frau,3,5,ja,10,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA
15.03.2017 19:07:03,AHB,4,1,3,3,3,1,3,3,3,3,739,12,22,Frau,3,10,ja,12,keine Antwort,passt insgesamt,NA,2,NA,NA,NA,NA
15.03.2017 19:07:44,BSB,4,1,3,3,3,2,3,3,3,1,180,3,33,Frau,2,10,nein,10,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,2,NA,NA,NA,NA
15.03.2017 19:08:17,HVB,3,2,2,4,3,3,3,1,3,2,250,0,22,Mann,2,15,ja,0,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,6,NA,NA,NA,NA
15.03.2017 19:09:37,NA,3,2,2,3,4,2,3,3,3,2,250,3,33,Mann,3,5,nein,10,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
15.03.2017 19:09:45,TSD,3,2,3,4,3,2,2,2,3,2,350,0,23,Mann,3,5,ja,3,im Schnitt mehrfach pro Tag,keine Antwort,NA,6,NA,NA,NA,NA
15.03.2017 19:10:23,NA,4,1,2,4,4,1,3,4,4,2,350,15,27,Frau,3,25,ja,25,im Schnitt 1 Mal pro Quartal (oder weniger),keine Antwort,NA,1,NA,NA,NA,NA
15.03.2017 19:10:54,NA,3,2,1,2,2,2,2,3,4,1,NA,0,34,Mann,2,NA,nein,6,im Schnitt mehrfach pro Tag,keine Antwort,NA,5,NA,NA,NA,NA
15.03.2017 19:11:01,NA,4,1,2,4,4,1,3,4,4,3,800,12,27,Frau,4,10,nein,15,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,1,NA,NA,NA,NA
15.03.2017 19:12:44,HKG,3,2,1,3,3,2,3,2,4,2,505,10,34,Frau,3,"1,5",nein,3,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
15.03.2017 19:19:58,HKT,4,1,1,4,3,1,3,4,4,1,350,2,26,Frau,3,5,nein,10,keine Antwort,passt insgesamt nicht,NA,3,NA,NA,NA,NA
15.03.2017 22:21:48,NA,3,1,1,3,3,3,4,4,4,1,300,10,25,Frau,3,10,nein,10,keine Antwort,passt insgesamt,NA,4,NA,NA,NA,NA
15.03.2017 22:23:37,MDN,4,1,1,3,3,3,3,4,4,1,300,10,25,Frau,3,5,nein,15,keine Antwort,passt insgesamt,NA,4,NA,NA,NA,NA
16.03.2017 10:27:39,NA,4,2,2,4,4,2,4,4,4,1,500,24,28,NA,2,2,ja,30,im Schnitt mehrfach pro Tag,keine Antwort,NA,6,NA,NA,NA,NA
16.03.2017 15:32:38,Tgc,4,2,3,3,2,2,2,3,3,2,200,10,19,Mann,3,5,keine Antwort,12,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
16.03.2017 23:17:04,UHS,4,1,2,4,4,1,3,4,4,3,80,0,38,Frau,3,10,nein,7,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
17.03.2017 21:40:25,JWB,3,3,1,2,2,3,2,1,2,1,36,3,34,Mann,1,30,keine Antwort,2,keine Antwort,passt insgesamt nicht,NA,3,NA,NA,NA,NA
17.03.2017 23:00:10,AIM,2,3,1,3,2,3,2,1,3,NA,60,10,30,Frau,2,10,nein,1,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,5,NA,NA,NA,NA
18.03.2017 15:15:00,WWM,3,3,1,2,2,3,2,2,3,2,287,5,25,Frau,2,60,nein,10,keine Antwort,passt insgesamt nicht,NA,4,NA,NA,NA,NA
18.03.2017 15:35:26,BWS,3,2,1,3,3,2,3,2,3,2,309,0,26,Mann,2,3,ja,10,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
18.03.2017 18:28:16,TOB,2,3,2,2,2,4,2,2,4,2,NA,2,28,Mann,1,NA,ja,5,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA
19.03.2017 18:46:28,HCH,3,3,2,2,2,3,2,2,3,2,300,0,23,Mann,2,10,nein,5,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,3,NA,NA,NA,NA
20.03.2017 05:57:15,JMM,2,3,1,2,1,3,3,1,3,1,20,2,25,Mann,2,20,nein,2,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,5,NA,NA,NA,NA
20.03.2017 15:44:04,TBE,4,3,2,4,4,2,3,4,4,2,400,2,25,Frau,4,20,nein,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
20.03.2017 18:53:49,WSR,4,2,1,3,3,2,3,2,3,2,NA,1,28,Mann,3,5,nein,1,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,3,NA,NA,NA,NA
21.03.2017 08:01:13,NA,3,3,1,2,3,3,3,4,3,1,640,20,23,Mann,2,10,nein,50,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,5,NA,NA,NA,NA
21.03.2017 08:47:28,ADM,3,2,2,3,2,2,3,3,4,3,1100,0,18,Frau,3,5,nein,6,keine Antwort,passt insgesamt,NA,2,NA,NA,NA,NA
21.03.2017 08:47:40,KSD,4,1,1,4,3,1,4,3,3,3,179,5,19,Frau,4,10,ja,10,keine Antwort,passt insgesamt,NA,2,NA,NA,NA,NA
21.03.2017 08:49:44,RJG,3,2,1,2,2,2,2,3,3,2,384,10,20,Mann,2,20,keine Antwort,20,keine Antwort,passt insgesamt,NA,3,NA,NA,NA,NA
21.03.2017 08:49:51,JDB,4,2,3,4,3,2,3,3,4,3,800,5,20,Mann,3,30,keine Antwort,5,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA
21.03.2017 08:50:33,EHA,3,2,1,3,3,2,4,4,4,2,500,10,20,Mann,2,20,keine Antwort,20,keine Antwort,passt insgesamt,NA,3,NA,NA,NA,NA
21.03.2017 08:50:34,NA,3,2,1,3,2,3,3,3,4,1,799,0,21,Frau,1,10,nein,3,keine Antwort,passt insgesamt nicht,NA,5,NA,NA,NA,NA
21.03.2017 08:50:52,BLK,4,2,2,3,1,1,3,3,3,2,200,2,18,Frau,3,400,nein,13,keine Antwort,passt insgesamt nicht,NA,3,NA,NA,NA,NA
21.03.2017 08:50:56,GPT,3,3,1,3,2,3,1,2,3,1,300,4,19,Frau,1,10,nein,5,keine Antwort,passt insgesamt,NA,3,NA,NA,NA,NA
21.03.2017 08:51:20,Kon,4,1,2,4,4,2,3,3,4,2,400,8,22,Mann,3,5,keine Antwort,20,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,3,NA,NA,NA,NA
21.03.2017 08:51:29,FCB,4,1,2,4,4,2,3,3,4,2,500,10,20,Mann,4,10,ja,15,keine Antwort,passt insgesamt,NA,5,NA,NA,NA,NA
21.03.2017 08:51:39,NA,4,3,1,4,4,2,3,1,4,4,1313,0,19,Frau,4,1 Minute,ja,10,keine Antwort,passt insgesamt,NA,1,NA,NA,NA,NA
21.03.2017 08:51:52,ILD,3,3,2,4,4,3,3,3,3,2,458,3,19,Frau,2,10,ja,15,keine Antwort,keine Antwort,NA,3,NA,NA,NA,NA
21.03.2017 08:53:21,NA,4,2,2,4,4,3,4,3,3,2,NA,7,25,Frau,3,10,keine Antwort,10,im Schnitt 1 Mal pro Woche,keine Antwort,NA,2,NA,NA,NA,NA
21.03.2017 08:53:26,FRE,3,3,1,3,3,3,2,2,3,2,641,15,20,Frau,2,NA,ja,20,im Schnitt 1 Mal pro Woche,keine Antwort,NA,5,NA,NA,NA,NA
21.03.2017 08:53:59,MKS,4,3,1,4,4,3,3,1,4,3,1313,0,19,Frau,4,1 Minute,ja,9,keine Antwort,passt insgesamt,NA,1,NA,NA,NA,NA
21.03.2017 08:54:53,NA,3,1,1,2,3,2,4,4,3,2,400,10,19,Mann,2,10,ja,20,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,2,NA,NA,NA,NA
21.03.2017 13:51:20,NA,2,3,1,2,2,4,2,2,4,1,0,0,25,Frau,1,40,nein,5,im Schnitt mehrfach pro Tag,passt insgesamt,NA,5,NA,NA,NA,NA
21.03.2017 13:52:01,gse,3,3,1,3,2,2,3,3,4,3,150,4,27,Mann,3,30,nein,32,keine Antwort,passt insgesamt nicht,NA,4,NA,NA,NA,NA
23.03.2017 18:59:08,GKH,3,2,1,2,2,3,3,3,3,2,78,2,23,Frau,2,30,nein,5,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,5,NA,NA,NA,NA
23.03.2017 22:08:37,AFA,3,3,1,3,3,3,3,2,3,2,350,4,28,Frau,3,5,nein,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA
23.03.2017 23:28:30,HRB,3,2,1,3,3,2,3,3,2,1,200,0,37,Frau,3,3,nein,2,im Schnitt mehrfach pro Tag,keine Antwort,NA,5,NA,NA,NA,NA
25.03.2017 11:00:31,SBW,4,3,3,3,3,3,2,3,4,2,518,4,22,Mann,3,15,ja,12,keine Antwort,passt insgesamt,NA,3,NA,NA,NA,NA
25.03.2017 12:48:13,JGE,4,2,1,3,4,2,3,3,3,3,NA,0,22,Frau,3,6,nein,3,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,2,NA,NA,NA,NA
25.03.2017 13:04:48,PLO,3,1,4,3,3,2,3,4,3,1,614,6,22,Frau,2,NA,ja,24,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
25.03.2017 17:23:34,LRD,3,2,4,2,2,3,2,3,3,1,NA,10,28,Mann,2,15,nein,24,keine Antwort,passt insgesamt nicht,NA,5,NA,NA,NA,NA
28.03.2017 09:41:29,NA,4,1,3,4,4,1,3,3,3,1,150,10,33,Mann,4,1,nein,20,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA
28.03.2017 12:55:18,NA,2,4,3,1,2,4,2,3,3,2,700,20,19,Mann,1,10,nein,50,keine Antwort,passt insgesamt nicht,NA,5,NA,NA,NA,NA
28.03.2017 18:28:08,DLH,4,2,1,2,2,2,2,2,4,2,269,0,23,Frau,2,15,keine Antwort,10,im Schnitt 1 Mal pro Tag,keine Antwort,NA,5,NA,NA,NA,NA
28.03.2017 21:46:47,MGD,4,1,1,4,4,1,4,4,4,4,206,7,22,Frau,4,10,nein,7,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA
29.03.2017 18:41:23,SKE,3,2,1,3,3,2,3,4,3,2,396,50,19,Frau,3,10,nein,100,keine Antwort,passt insgesamt,NA,4,NA,NA,NA,NA
30.03.2017 12:43:54,ABW,2,3,3,3,2,3,2,3,2,1,271,0,42,Frau,2,30,nein,15,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA
30.03.2017 15:37:59,NA,4,1,1,3,3,2,4,4,4,1,NA,5,26,Frau,2,NA,nein,NA,im Schnitt 1 Mal pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA
03.04.2017 13:17:04,FWH,4,2,1,4,4,2,3,4,4,4,870,10,26,Mann,4,5,ja,25,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,2,NA,NA,NA,NA
03.04.2017 16:26:14,NA,3,1,2,3,3,2,3,2,3,2,NA,0,26,Frau,2,10,keine Antwort,2,keine Antwort,keine Antwort,NA,2,NA,NA,NA,NA
03.04.2017 18:23:50,gtm,3,3,3,3,3,3,NA,3,3,2,NA,NA,23,Frau,3,15,nein,6,keine Antwort,keine Antwort,NA,4,NA,NA,NA,NA
04.04.2017 11:29:59,NA,4,2,1,4,4,2,3,3,3,4,96055,55,23,Mann,4,5,ja,50,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA
04.04.2017 11:31:28,DAH,3,3,2,3,3,2,1,3,4,2,250,5,20,Frau,2,12,ja,25,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
04.04.2017 11:31:34,OBL,3,3,1,3,3,3,3,2,3,3,NA,0,19,Frau,3,10,ja,3,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA
04.04.2017 11:31:49,NA,4,3,1,4,3,2,3,4,4,2,200,2,20,Frau,3,15,ja,15,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,2,NA,NA,NA,NA
04.04.2017 11:31:50,MBW,3,2,2,2,3,2,2,3,3,3,350,30,19,Frau,2,10 minuten,nein,30,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,4,NA,NA,NA,NA
04.04.2017 11:31:42,MSB,3,1,1,4,3,3,4,NA,3,2,600,5,20,Frau,3,10 minuten,nein,10,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA
04.04.2017 11:32:07,NA,3,4,1,3,4,3,1,3,3,4,400,10,20,Mann,3,5 Minuten,ja,5,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,2,NA,NA,NA,NA
04.04.2017 11:32:12,NA,4,1,2,4,4,1,3,4,4,3,447,5,20,Frau,4,5,ja,40,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
04.04.2017 11:32:18,MKB,3,2,1,3,3,2,3,2,4,1,900,0,20,Frau,3,5,keine Antwort,20,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA
04.04.2017 11:32:24,NA,3,2,1,NA,NA,NA,3,4,3,1,NA,15,20,Frau,2,NA,nein,20,im Schnitt mehrfach pro Tag,keine Antwort,NA,5,NA,NA,NA,NA
04.04.2017 11:32:51,TAG,4,1,3,3,3,2,3,3,3,2,900,6,22,Mann,3,0,ja,60,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
04.04.2017 11:32:58,NA,4,2,3,4,4,2,3,1,3,2,110,0,20,Mann,3,10,ja,0,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,3,NA,NA,NA,NA
04.04.2017 11:33:26,NA,3,2,3,3,4,3,2,4,4,1,700,13,20,Frau,3,5,keine Antwort,20,keine Antwort,passt insgesamt,NA,4,NA,NA,NA,NA
04.04.2017 11:33:27,RKK,4,1,3,4,4,4,4,4,4,4,400,0,21,Frau,4,20,ja,60,keine Antwort,passt insgesamt,NA,1,NA,NA,NA,NA
04.04.2017 11:34:36,SJR,4,1,1,1,2,2,2,3,3,2,NA,NA,NA,Frau,1,NA,nein,NA,keine Antwort,passt insgesamt nicht,NA,6,NA,NA,NA,NA
04.04.2017 20:57:01,RFH,1,2,1,4,4,4,4,3,1,3,NA,0,23,Frau,4,5,nein,10,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,1,NA,NA,NA,NA
04.04.2017 20:58:47,NA,4,2,1,4,4,4,4,4,4,3,1329,35,34,Mann,3,20,nein,35,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA
04.04.2017 20:59:28,BPB,4,2,1,3,3,3,3,3,4,1,93,3,33,Frau,3,15,nein,5,keine Antwort,passt insgesamt,NA,3,NA,NA,NA,NA
04.04.2017 21:00:06,MBH,3,2,1,3,2,1,3,2,2,2,NA,0,28,Mann,3,35,nein,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
04.04.2017 21:00:37,LKG,4,1,2,4,4,1,3,4,4,4,350,2,28,Frau,4,10,ja,52,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA
04.04.2017 21:01:29,OGL,3,2,2,3,3,2,2,2,4,2,NA,0,29,Frau,2,15,nein,3,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
04.04.2017 21:02:21,DBB,3,2,1,4,4,3,3,2,3,2,NA,2,43,Frau,3,5,keine Antwort,3,NA,passt insgesamt,NA,2,NA,NA,NA,NA
04.04.2017 21:02:27,MSA,4,1,3,4,4,1,4,4,4,3,500,5,24,Frau,4,5,nein,15,keine Antwort,passt insgesamt,NA,NA,NA,NA,NA,NA
04.04.2017 21:16:51,NA,4,1,2,4,4,2,4,4,4,3,500,30,26,Frau,3,60,nein,50,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA
04.04.2017 22:16:15,EHN,4,2,1,4,4,1,4,4,4,2,438,24,26,Frau,3,NA,nein,15,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,NA,NA,NA,NA,NA
05.04.2017 20:07:00,PBL,4,1,3,4,4,2,3,3,3,2,104,1,30,Frau,3,5,ja,25,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
07.04.2017 11:25:27,PBG,3,2,1,4,4,2,3,3,3,3,420,0,23,Frau,3,5,ja,25,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
07.04.2017 11:25:52,GSL,2,3,1,3,2,2,3,2,4,2,NA,4,44,Mann,2,20,nein,3,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,5,NA,NA,NA,NA
07.04.2017 11:26:42,NA,4,2,3,4,4,2,3,3,4,3,550,2,21,Frau,3,3,ja,12,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
07.04.2017 11:26:46,BWH,4,2,1,2,2,3,2,2,4,1,300,2,21,Frau,2,30,nein,7,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA
07.04.2017 11:26:51,NA,3,3,1,3,3,4,2,2,3,2,225,0,23,Frau,2,30,nein,0,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
07.04.2017 11:26:52,NA,3,2,1,3,3,2,3,3,3,2,100,3,25,Frau,2,10,nein,6,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA
07.04.2017 11:27:06,RKH,3,2,1,3,2,2,2,1,3,1,NA,6,27,Frau,2,60,ja,2,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA
07.04.2017 11:27:16,BNS,4,1,1,2,2,1,2,2,4,3,832,7,24,Frau,3,10,nein,9,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA
07.04.2017 11:27:17,GMT,3,1,2,4,4,2,3,1,3,1,320,9,21,Frau,3,10,ja,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA
07.04.2017 11:27:24,MPH,3,2,2,3,2,2,3,2,3,1,160,0,23,Frau,2,NA,nein,NA,im Schnitt mehrfach pro Tag,passt insgesamt,NA,5,NA,NA,NA,NA
07.04.2017 11:27:24,HIA,3,2,1,2,2,2,2,2,3,1,NA,2,22,Frau,2,60,nein,2,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA
07.04.2017 11:27:26,MSH,4,1,2,4,4,2,3,2,4,2,950,1,20,Frau,4,NA,ja,10,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA
07.04.2017 11:27:28,NA,2,3,2,2,2,3,2,3,4,1,NA,0,26,Mann,1,15,ja,6,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA
07.04.2017 11:27:37,AGE,3,1,1,3,3,2,2,1,3,2,250,3,23,Mann,3,5,ja,4,im Schnitt mehrfach pro Tag,keine Antwort,NA,4,NA,NA,NA,NA
07.04.2017 11:27:41,NA,4,1,2,4,4,2,4,4,3,2,800,5,19,Frau,2,10,ja,40,im Schnitt 1 Mal pro Tag,keine Antwort,NA,1,NA,NA,NA,NA
07.04.2017 11:27:43,NA,4,1,3,4,3,2,3,4,4,2,540,100,23,Mann,3,7,ja,80,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
07.04.2017 11:27:46,Harald Fredigunge,4,1,3,3,4,1,4,2,3,1,150,0,25,Mann,1,1,nein,20,keine Antwort,passt insgesamt,NA,3,NA,NA,NA,NA
07.04.2017 11:28:17,NA,3,1,1,4,4,3,3,2,4,2,NA,0,22,Frau,4,10,nein,2,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA
07.04.2017 11:28:34,THC,3,2,1,3,4,2,3,4,4,1,263,0,26,Frau,3,3,nein,10,im Schnitt mehrfach pro Tag,passt insgesamt,NA,5,NA,NA,NA,NA
07.04.2017 11:28:35,NA,4,1,2,4,3,2,3,4,4,2,554,10,23,Frau,3,NA,keine Antwort,15,im Schnitt 1 Mal pro Tag,keine Antwort,NA,2,NA,NA,NA,NA
07.04.2017 11:28:38,AEH,3,2,1,3,3,2,3,3,2,2,240,15,20,Frau,2,30,ja,12,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,3,NA,NA,NA,NA
07.04.2017 11:28:40,DLR,3,2,2,2,3,2,3,3,3,2,300,15,23,Frau,2,10,nein,15,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,3,NA,NA,NA,NA
07.04.2017 11:28:42,PAS,4,2,1,3,2,2,3,4,3,1,387,15,24,Frau,1,NA,nein,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,6,NA,NA,NA,NA
07.04.2017 11:28:44,NA,4,3,1,4,3,2,3,3,4,4,560,2,23,Mann,3,2,ja,20,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
07.04.2017 11:28:45,NA,2,2,2,3,2,2,2,3,2,3,400,10,22,Frau,2,20,ja,27,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA
07.04.2017 11:28:45,VRR,4,2,1,4,4,3,4,4,3,2,320,4,27,Frau,3,2,keine Antwort,12,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,3,NA,NA,NA,NA
07.04.2017 11:28:48,NA,4,3,1,2,3,3,4,3,3,3,187,5,25,Mann,2,NA,keine Antwort,15,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,2,NA,NA,NA,NA
07.04.2017 11:28:51,UWH,3,2,1,4,4,2,3,3,4,2,120,0,25,Frau,3,10,ja,5,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA
07.04.2017 11:28:57,NA,3,2,2,3,3,2,3,2,4,3,NA,2,21,Frau,3,10,nein,3,im Schnitt 1 Mal pro Monat,keine Antwort,NA,2,NA,NA,NA,NA
07.04.2017 11:29:04,KOH,4,1,2,4,4,3,3,2,3,2,880,4,22,Frau,4,15,nein,5,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA
07.04.2017 11:29:05,NA,3,2,1,2,3,3,2,4,3,1,700,4,21,Frau,2,NA,nein,30,keine Antwort,keine Antwort,NA,3,NA,NA,NA,NA
07.04.2017 11:29:09,NA,3,2,1,3,3,4,3,1,2,1,NA,0,25,NA,2,10,ja,1,keine Antwort,passt insgesamt nicht,NA,4,NA,NA,NA,NA
07.04.2017 11:29:32,BZS,4,2,3,4,4,3,3,4,4,2,NA,2,23,Frau,3,10,nein,12,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,3,NA,NA,NA,NA
07.04.2017 11:29:45,HGP,4,2,2,3,2,2,3,4,3,2,200,40,24,Mann,2,2,keine Antwort,50,im Schnitt 1 Mal pro Woche,keine Antwort,NA,4,NA,NA,NA,NA
07.04.2017 11:30:23,NA,3,2,2,3,2,2,1,4,4,1,NA,0,22,Frau,1,10,nein,25,im Schnitt 1 Mal pro Monat,keine Antwort,NA,5,NA,NA,NA,NA
